image_name,latency_ms
frame_000281.jpg,3063.320
frame_000282.jpg,3111.384
frame_000283.jpg,3098.476
frame_000284.jpg,3034.006
frame_000285.jpg,3057.957
frame_000286.jpg,3056.322
frame_000287.jpg,3040.726
frame_000288.jpg,3049.229
frame_000289.jpg,3033.754
frame_000290.jpg,3014.321
frame_000291.jpg,3023.016
frame_000292.jpg,3261.469
frame_000293.jpg,3224.448
frame_000294.jpg,3113.843
frame_000295.jpg,3181.657
frame_000296.jpg,3295.553
frame_000297.jpg,3072.864
frame_000298.jpg,3101.715
frame_000299.jpg,3105.617
frame_000300.jpg,3107.674
frame_000301.jpg,3186.550
